pref_code,pref_name,age_group,year,gengo,gengo_year,pop_total,pop_m,pop_f
12 ,Chiba,30_ 34,1930,Showa,5,92742,47059,45683
12 ,Chiba,35_ 39,1930,Showa,5,78580,39572,39008
12 ,Chiba,40_ 44,1930,Showa,5,79289,39502,39787
12 ,Chiba,45_ 49,1930,Showa,5,71629,34635,36994
12 ,Chiba,50_ 54,1930,Showa,5,73832,35872,37960
12 ,Chiba,55_ 59,1930,Showa,5,59016,28345,30671
12 ,Chiba,60_ 64,1930,Showa,5,45549,21385,24164
12 ,Chiba,65_ 69,1930,Showa,5,36598,16414,20184
12 ,Chiba,70_ 74,1930,Showa,5,28133,11862,16271
12 ,Chiba,75_ 79,1930,Showa,5,17992,6929,11063
12 ,Chiba,over_80,1930,Showa,5,10030,3298,6732
12 ,Chiba,total,1935,Showa,10,1546394,764751,781643
12 ,Chiba,0_ 4,1935,Showa,10,205697,103197,102500
12 ,Chiba,5_ 9,1935,Showa,10,191272,96012,95260
12 ,Chiba,10_ 14,1935,Showa,10,169765,84363,85402
12 ,Chiba,15_ 19,1935,Showa,10,130656,64279,66377
12 ,Chiba,20_ 24,1935,Showa,10,122662,64342,58320
12 ,Chiba,25_ 29,1935,Showa,10,103801,52514,51287
12 ,Chiba,30_ 34,1935,Showa,10,98704,50014,48690
12 ,Chiba,35_ 39,1935,Showa,10,90186,45832,44354
12 ,Chiba,40_ 44,1935,Showa,10,76306,38780,37526
12 ,Chiba,45_ 49,1935,Showa,10,76520,38106,38414
12 ,Chiba,50_ 54,1935,Showa,10,67550,32517,35033
12 ,Chiba,55_ 59,1935,Showa,10,68097,32440,35657
12 ,Chiba,60_ 64,1935,Showa,10,52112,24159,27953
12 ,Chiba,65_ 69,1935,Showa,10,37227,16705,20522
12 ,Chiba,70_ 74,1935,Showa,10,26899,11198,15701
12 ,Chiba,75_ 79,1935,Showa,10,17539,6629,10910
12 ,Chiba,over_80,1935,Showa,10,11401,3664,7737
12 ,Chiba,total,1940,Showa,15,1588218,776401,811817
12 ,Chiba,0_ 4,1940,Showa,15,196335,98656,97679
12 ,Chiba,5_ 9,1940,Showa,15,197381,99084,98297
12 ,Chiba,10_ 14,1940,Showa,15,184265,91565,92700
12 ,Chiba,15_ 19,1940,Showa,15,138693,66188,72505
12 ,Chiba,20_ 24,1940,Showa,15,116986,59027,57959
12 ,Chiba,25_ 29,1940,Showa,15,110332,53803,56529
12 ,Chiba,30_ 34,1940,Showa,15,98626,48678,49948
12 ,Chiba,35_ 39,1940,Showa,15,94948,47520,47428
12 ,Chiba,40_ 44,1940,Showa,15,86423,43510,42913
12 ,Chiba,45_ 49,1940,Showa,15,72658,36502,36156
12 ,Chiba,50_ 54,1940,Showa,15,71828,35229,36599
12 ,Chiba,55_ 59,1940,Showa,15,62045,29051,32994
12 ,Chiba,60_ 64,1940,Showa,15,59957,27659,32298
12 ,Chiba,65_ 69,1940,Showa,15,42943,18909,24034
12 ,Chiba,70_ 74,1940,Showa,15,27175,11293,15882
12 ,Chiba,75_ 79,1940,Showa,15,16470,6195,10275
12 ,Chiba,80_ 84,1940,Showa,15,7950,2647,5303
12 ,Chiba,over_85,1940,Showa,15,3188,877,2311
12 ,Chiba,total,1945,Showa,20,1966862,908228,1058634
12 ,Chiba,1_ 5,1945,Showa,20,256041,129004,127037
12 ,Chiba,6_ 10,1945,Showa,20,234558,117788,116770
12 ,Chiba,11_ 15,1945,Showa,20,233089,116492,116597
12 ,Chiba,16_ 20,1945,Showa,20,202258,98628,103630
12 ,Chiba,21_ 25,1945,Showa,20,141299,49768,91531
12 ,Chiba,26_ 30,1945,Showa,20,119651,41979,77672
12 ,Chiba,31_ 35,1945,Showa,20,119011,45147,73864
12 ,Chiba,36_ 40,1945,Showa,20,112186,49681,62505
12 ,Chiba,41_ 45,1945,Showa,20,112381,55831,56550
12 ,Chiba,46_ 50,1945,Showa,20,99853,50526,49327
12 ,Chiba,51_ 55,1945,Showa,20,80598,40508,40090
12 ,Chiba,56_ 60,1945,Showa,20,76572,37153,39419
12 ,Chiba,61_ 65,1945,Showa,20,61557,27894,33663
12 ,Chiba,66_ 70,1945,Showa,20,54339,23618,30721
12 ,Chiba,71_ 75,1945,Showa,20,35215,14270,20945
12 ,Chiba,76_ 80,1945,Showa,20,17348,6506,10842
12 ,Chiba,81_ 85,1945,Showa,20,8070,2631,5439
12 ,Chiba,86以上,1945,Showa,20,2836,804,2032
12 ,Chiba,total,1950,Showa,25,2139037,1036932,1102105
12 ,Chiba,0_ 4,1950,Showa,25,283277,143910,139367
12 ,Chiba,5_ 9,1950,Showa,25,248427,125351,123076
12 ,Chiba,10_ 14,1950,Showa,25,224737,112713,112024
12 ,Chiba,15_ 19,1950,Showa,25,212479,105658,106821
12 ,Chiba,20_ 24,1950,Showa,25,185849,91250,94599
12 ,Chiba,25_ 29,1950,Showa,25,149443,66913,82530
12 ,Chiba,30_ 34,1950,Showa,25,132266,59265,73001
12 ,Chiba,35_ 39,1950,Showa,25,129749,60105,69644
12 ,Chiba,40_ 44,1950,Showa,25,113416,55501,57915
12 ,Chiba,45_ 49,1950,Showa,25,105236,52937,52299
12 ,Chiba,50_ 54,1950,Showa,25,90943,45905,45038
12 ,Chiba,55_ 59,1950,Showa,25,73533,36484,37049
12 ,Chiba,60_ 64,1950,Showa,25,66989,31574,35415
12 ,Chiba,65_ 69,1950,Showa,25,49666,21588,28078
12 ,Chiba,70_ 74,1950,Showa,25,39701,16196,23505
12 ,Chiba,75_ 79,1950,Showa,25,21622,8048,13574
12 ,Chiba,over_80,1950,Showa,25,11649,3512,8137
12 ,Chiba,total,1955,Showa,30,2205060,1074181,1130879
12 ,Chiba,0_ 4,1955,Showa,30,225227,114594,110633
12 ,Chiba,5_ 9,1955,Showa,30,274329,139622,134707
12 ,Chiba,10_ 14,1955,Showa,30,241303,121693,119610
12 ,Chiba,15_ 19,1955,Showa,30,203247,99745,103502
12 ,Chiba,20_ 24,1955,Showa,30,194022,97391,96631
12 ,Chiba,25_ 29,1955,Showa,30,176753,87883,88870
12 ,Chiba,30_ 34,1955,Showa,30,144891,65404,79487
12 ,Chiba,35_ 39,1955,Showa,30,127173,57336,69837
12 ,Chiba,40_ 44,1955,Showa,30,123999,57481,66518
12 ,Chiba,45_ 49,1955,Showa,30,108209,52846,55363
12 ,Chiba,50_ 54,1955,Showa,30,99585,50028,49557
12 ,Chiba,55_ 59,1955,Showa,30,84812,42468,42344
12 ,Chiba,60_ 64,1955,Showa,30,65612,31948,33664
12 ,Chiba,65_ 69,1955,Showa,30,56254,25628,30626
12 ,Chiba,70_ 74,1955,Showa,30,38134,15543,22591
12 ,Chiba,75_ 79,1955,Showa,30,26153,9748,16405
12 ,Chiba,80_ 84,1955,Showa,30,11437,3783,7654
12 ,Chiba,over_85,1955,Showa,30,3908,1035,2873
12 ,Chiba,total,1960,Showa,35,2306010,1128734,1177276
12 ,Chiba,0_ 4,1960,Showa,35,192910,98096,94814
12 ,Chiba,5_ 9,1960,Showa,35,230249,117238,113011
12 ,Chiba,10_ 14,1960,Showa,35,277036,141013,136023
12 ,Chiba,15_ 19,1960,Showa,35,216572,106869,109703
12 ,Chiba,20_ 24,1960,Showa,35,190491,95630,94861
12 ,Chiba,25_ 29,1960,Showa,35,193918,97876,96042
12 ,Chiba,30_ 34,1960,Showa,35,182412,91790,90622
12 ,Chiba,35_ 39,1960,Showa,35,146971,67007,79964
12 ,Chiba,40_ 44,1960,Showa,35,126810,57548,69262
12 ,Chiba,45_ 49,1960,Showa,35,122259,56820,65439
12 ,Chiba,50_ 54,1960,Showa,35,105418,51257,54161
12 ,Chiba,55_ 59,1960,Showa,35,95298,47504,47794
12 ,Chiba,60_ 64,1960,Showa,35,78568,38437,40131
12 ,Chiba,65_ 69,1960,Showa,35,57273,26928,30345
12 ,Chiba,70_ 74,1960,Showa,35,44741,19213,25528
12 ,Chiba,75_ 79,1960,Showa,35,25717,9486,16231
12 ,Chiba,80_ 84,1960,Showa,35,13983,4521,9462
12 ,Chiba,over_85,1960,Showa,35,5384,1501,3883
12 ,Chiba,total,1965,Showa,40,2701770,1343167,1358603
12 ,Chiba,0_ 4,1965,Showa,40,241160,122993,118167
12 ,Chiba,5_ 9,1965,Showa,40,216115,109511,106604
12 ,Chiba,10_ 14,1965,Showa,40,244065,123736,120329
12 ,Chiba,15_ 19,1965,Showa,40,279493,143536,135957
12 ,Chiba,20_ 24,1965,Showa,40,246511,128470,118041
12 ,Chiba,25_ 29,1965,Showa,40,241887,120878,121009
12 ,Chiba,30_ 34,1965,Showa,40,240649,125541,115108
12 ,Chiba,35_ 39,1965,Showa,40,207526,106800,100726
12 ,Chiba,40_ 44,1965,Showa,40,157603,73346,84257
12 ,Chiba,45_ 49,1965,Showa,40,132039,60326,71713
12 ,Chiba,50_ 54,1965,Showa,40,125000,57983,67017
12 ,Chiba,55_ 59,1965,Showa,40,106412,51746,54666
12 ,Chiba,60_ 64,1965,Showa,40,91588,44699,46889
12 ,Chiba,65_ 69,1965,Showa,40,71261,33744,37517
12 ,Chiba,70_ 74,1965,Showa,40,47465,20969,26496
12 ,Chiba,75_ 79,1965,Showa,40,31626,12394,19232
12 ,Chiba,80_ 84,1965,Showa,40,14351,4680,9671
12 ,Chiba,over_85,1965,Showa,40,7019,1815,5204
12 ,Chiba,total,1970,Showa,45,3366624,1694854,1671770
12 ,Chiba,0_ 4,1970,Showa,45,329808,168831,160977
12 ,Chiba,5_ 9,1970,Showa,45,279083,142870,136213
12 ,Chiba,10_ 14,1970,Showa,45,236725,120396,116329
12 ,Chiba,15_ 19,1970,Showa,45,269600,140590,129010
12 ,Chiba,20_ 24,1970,Showa,45,342439,181139,161300
12 ,Chiba,25_ 29,1970,Showa,45,330914,164059,166855
12 ,Chiba,30_ 34,1970,Showa,45,314118,162974,151144
12 ,Chiba,35_ 39,1970,Showa,45,282027,150220,131807
12 ,Chiba,40_ 44,1970,Showa,45,225472,118264,107208
12 ,Chiba,45_ 49,1970,Showa,45,171629,80530,91099
12 ,Chiba,50_ 54,1970,Showa,45,140284,64102,76182
12 ,Chiba,55_ 59,1970,Showa,45,127867,59540,68327
12 ,Chiba,60_ 64,1970,Showa,45,105718,50259,55459
12 ,Chiba,65_ 69,1970,Showa,45,86043,40400,45643
12 ,Chiba,70_ 74,1970,Showa,45,62379,27582,34797
12 ,Chiba,75_ 79,1970,Showa,45,35442,14382,21060
12 ,Chiba,80_ 84,1970,Showa,45,19080,6608,12472
12 ,Chiba,over_85,1970,Showa,45,7996,2108,5888
12 ,Chiba,total,1975,Showa,50,4149147,2095295,2053852
12 ,Chiba,0_ 4,1975,Showa,50,425792,219036,206756
12 ,Chiba,5_ 9,1975,Showa,50,370580,190237,180343
12 ,Chiba,10_ 14,1975,Showa,50,303218,155719,147499
12 ,Chiba,15_ 19,1975,Showa,50,265645,139025,126620
12 ,Chiba,20_ 24,1975,Showa,50,327267,175368,151899
12 ,Chiba,25_ 29,1975,Showa,50,429873,215263,214610
12 ,Chiba,30_ 34,1975,Showa,50,404783,204370,200413
12 ,Chiba,35_ 39,1975,Showa,50,353132,185225,167907
12 ,Chiba,40_ 44,1975,Showa,50,305367,162185,143182
12 ,Chiba,45_ 49,1975,Showa,50,243049,125797,117252
12 ,Chiba,50_ 54,1975,Showa,50,179746,83773,95973
12 ,Chiba,55_ 59,1975,Showa,50,144965,65607,79358
12 ,Chiba,60_ 64,1975,Showa,50,131574,59483,72091
12 ,Chiba,65_ 69,1975,Showa,50,101612,46533,55079
12 ,Chiba,70_ 74,1975,Showa,50,76509,33990,42519
12 ,Chiba,75_ 79,1975,Showa,50,48810,20065,28745
12 ,Chiba,80_ 84,1975,Showa,50,22973,8384,14589
12 ,Chiba,over_85,1975,Showa,50,11301,3294,8007
12 ,Chiba,total,1980,Showa,55,4735424,2383157,2352267
12 ,Chiba,0_ 4,1980,Showa,55,374804,191960,182844
12 ,Chiba,5_ 9,1980,Showa,55,459737,236223,223514
12 ,Chiba,10_ 14,1980,Showa,55,390373,200240,190133
12 ,Chiba,15_ 19,1980,Showa,55,321435,167020,154415
12 ,Chiba,20_ 24,1980,Showa,55,296937,157528,139409
12 ,Chiba,25_ 29,1980,Showa,55,373636,187665,185971
12 ,Chiba,30_ 34,1980,Showa,55,487054,243308,243746
12 ,Chiba,35_ 39,1980,Showa,55,438822,223149,215673
12 ,Chiba,40_ 44,1980,Showa,55,368912,193772,175140
12 ,Chiba,45_ 49,1980,Showa,55,313314,165058,148256
12 ,Chiba,50_ 54,1980,Showa,55,248566,127318,121248
12 ,Chiba,55_ 59,1980,Showa,55,182613,83886,98727
12 ,Chiba,60_ 64,1980,Showa,55,144811,64063,80748
12 ,Chiba,65_ 69,1980,Showa,55,126682,55414,71268
12 ,Chiba,70_ 74,1980,Showa,55,92458,40429,52029
12 ,Chiba,75_ 79,1980,Showa,55,62443,25964,36479
12 ,Chiba,80_ 84,1980,Showa,55,33372,12488,20884
12 ,Chiba,over_85,1980,Showa,55,15233,4722,10511
12 ,Chiba,total,1985,Showa,60,5148163,2588365,2559798
12 ,Chiba,0_ 4,1985,Showa,60,327127,167868,159259
12 ,Chiba,5_ 9,1985,Showa,60,390469,200135,190334
12 ,Chiba,10_ 14,1985,Showa,60,474218,243768,230450
12 ,Chiba,15_ 19,1985,Showa,60,404390,209072,195318
12 ,Chiba,20_ 24,1985,Showa,60,340879,180059,160820
12 ,Chiba,25_ 29,1985,Showa,60,324185,167198,156987
12 ,Chiba,30_ 34,1985,Showa,60,401393,201114,200279
12 ,Chiba,35_ 39,1985,Showa,60,508537,254894,253643
12 ,Chiba,40_ 44,1985,Showa,60,449356,228412,220944
12 ,Chiba,45_ 49,1985,Showa,60,373318,195149,178169
12 ,Chiba,50_ 54,1985,Showa,60,314979,164812,150167
12 ,Chiba,55_ 59,1985,Showa,60,248354,125575,122779
12 ,Chiba,60_ 64,1985,Showa,60,182068,81861,100207
12 ,Chiba,65_ 69,1985,Showa,60,141050,60661,80389
12 ,Chiba,70_ 74,1985,Showa,60,118219,49564,68655
12 ,Chiba,75_ 79,1985,Showa,60,78846,32200,46646
12 ,Chiba,80_ 84,1985,Showa,60,45125,17110,28015
12 ,Chiba,over_85,1985,Showa,60,23855,7629,16226
12 ,Chiba,total,1990,Heisei,2,5555429,2802774,2752655
12 ,Chiba,0_ 4,1990,Heisei,2,288065,147604,140461
12 ,Chiba,5_ 9,1990,Heisei,2,343921,176386,167535
12 ,Chiba,10_ 14,1990,Heisei,2,402322,206468,195854
12 ,Chiba,15_ 19,1990,Heisei,2,491690,255367,236323
12 ,Chiba,20_ 24,1990,Heisei,2,435223,229888,205335
12 ,Chiba,25_ 29,1990,Heisei,2,375898,197525,178373
12 ,Chiba,30_ 34,1990,Heisei,2,352642,181211,171431
12 ,Chiba,35_ 39,1990,Heisei,2,421772,212543,209229
12 ,Chiba,40_ 44,1990,Heisei,2,522819,262867,259952
12 ,Chiba,45_ 49,1990,Heisei,2,455399,231402,223997
12 ,Chiba,50_ 54,1990,Heisei,2,376336,196105,180231
12 ,Chiba,55_ 59,1990,Heisei,2,315268,163375,151893
12 ,Chiba,60_ 64,1990,Heisei,2,247198,122985,124213
12 ,Chiba,65_ 69,1990,Heisei,2,177078,77629,99449
12 ,Chiba,70_ 74,1990,Heisei,2,132596,54639,77957
12 ,Chiba,75_ 79,1990,Heisei,2,103889,40845,63044
12 ,Chiba,80_ 84,1990,Heisei,2,60085,22235,37850
12 ,Chiba,over_85,1990,Heisei,2,36189,11497,24692
12 ,Chiba,total,1995,Heisei,7,5797782,2923839,2873943
12 ,Chiba,0_ 4,1995,Heisei,7,272587,139619,132968
12 ,Chiba,5_ 9,1995,Heisei,7,294468,150687,143781
12 ,Chiba,10_ 14,1995,Heisei,7,348664,178933,169731
12 ,Chiba,15_ 19,1995,Heisei,7,414124,215290,198834
12 ,Chiba,20_ 24,1995,Heisei,7,511784,269300,242484
12 ,Chiba,25_ 29,1995,Heisei,7,453212,238606,214606
12 ,Chiba,30_ 34,1995,Heisei,7,394499,206537,187962
12 ,Chiba,35_ 39,1995,Heisei,7,363074,187036,176038
12 ,Chiba,40_ 44,1995,Heisei,7,427556,215657,211899
12 ,Chiba,45_ 49,1995,Heisei,7,525661,263945,261716
12 ,Chiba,50_ 54,1995,Heisei,7,454171,230279,223892
12 ,Chiba,55_ 59,1995,Heisei,7,373408,193484,179924
12 ,Chiba,60_ 64,1995,Heisei,7,307249,156669,150580
12 ,Chiba,65_ 69,1995,Heisei,7,236575,114526,122049
12 ,Chiba,70_ 74,1995,Heisei,7,165337,69626,95711
12 ,Chiba,75_ 79,1995,Heisei,7,116482,44818,71664
12 ,Chiba,80_ 84,1995,Heisei,7,81139,28831,52308
12 ,Chiba,over_85,1995,Heisei,7,52256,15972,36284
12 ,Chiba,total,2000,Heisei,12,5926285,2976984,2949301
12 ,Chiba,0_ 4,2000,Heisei,12,273064,139521,133543
12 ,Chiba,5_ 9,2000,Heisei,12,273918,140246,133672
12 ,Chiba,10_ 14,2000,Heisei,12,295552,151057,144495
12 ,Chiba,15_ 19,2000,Heisei,12,354973,184110,170863
12 ,Chiba,20_ 24,2000,Heisei,12,420352,221407,198945
12 ,Chiba,25_ 29,2000,Heisei,12,501533,261121,240412
12 ,Chiba,30_ 34,2000,Heisei,12,450073,234453,215620
12 ,Chiba,35_ 39,2000,Heisei,12,393596,204309,189287
12 ,Chiba,40_ 44,2000,Heisei,12,363312,185945,177367
12 ,Chiba,45_ 49,2000,Heisei,12,424466,212908,211558
12 ,Chiba,50_ 54,2000,Heisei,12,516574,257476,259098
12 ,Chiba,55_ 59,2000,Heisei,12,445801,223970,221831
12 ,Chiba,60_ 64,2000,Heisei,12,365245,186656,178589
12 ,Chiba,65_ 69,2000,Heisei,12,294695,146996,147699
12 ,Chiba,70_ 74,2000,Heisei,12,221409,104044,117365
12 ,Chiba,75_ 79,2000,Heisei,12,148075,59242,88833
12 ,Chiba,80_ 84,2000,Heisei,12,94123,33177,60946
12 ,Chiba,over_85,2000,Heisei,12,78715,23303,55412
12 ,Chiba,total,2005,Heisei,17,6056462,3029486,3026976
12 ,Chiba,0_ 4,2005,Heisei,17,265409,135747,129662
12 ,Chiba,5_ 9,2005,Heisei,17,277895,142166,135729
12 ,Chiba,10_ 14,2005,Heisei,17,276044,141187,134857
12 ,Chiba,15_ 19,2005,Heisei,17,304011,157063,146948
12 ,Chiba,20_ 24,2005,Heisei,17,365057,191520,173537
12 ,Chiba,25_ 29,2005,Heisei,17,410555,212191,198364
12 ,Chiba,30_ 34,2005,Heisei,17,500461,258057,242404
12 ,Chiba,35_ 39,2005,Heisei,17,450531,233101,217430
12 ,Chiba,40_ 44,2005,Heisei,17,393365,203224,190141
12 ,Chiba,45_ 49,2005,Heisei,17,360682,183559,177123
12 ,Chiba,50_ 54,2005,Heisei,17,420321,209960,210361
12 ,Chiba,55_ 59,2005,Heisei,17,510283,252990,257293
12 ,Chiba,60_ 64,2005,Heisei,17,439334,218759,220575
12 ,Chiba,65_ 69,2005,Heisei,17,354066,178093,175973
12 ,Chiba,70_ 74,2005,Heisei,17,277620,134416,143204
12 ,Chiba,75_ 79,2005,Heisei,17,198987,88228,110759
12 ,Chiba,80_ 84,2005,Heisei,17,123457,45194,78263
12 ,Chiba,over_85,2005,Heisei,17,106213,30023,76190
12 ,Chiba,total,2010,Heisei,22,6216289,3098139,3118150
12 ,Chiba,0_ 4,2010,Heisei,22,255768,130950,124818
12 ,Chiba,5_ 9,2010,Heisei,22,267835,137258,130577
12 ,Chiba,10_ 14,2010,Heisei,22,276043,141375,134668
12 ,Chiba,15_ 19,2010,Heisei,22,283408,147033,136375
12 ,Chiba,20_ 24,2010,Heisei,22,316050,164122,151928
12 ,Chiba,25_ 29,2010,Heisei,22,361007,184691,176316
12 ,Chiba,30_ 34,2010,Heisei,22,416659,213244,203415
12 ,Chiba,35_ 39,2010,Heisei,22,507333,260835,246498
12 ,Chiba,40_ 44,2010,Heisei,22,452196,233304,218892
12 ,Chiba,45_ 49,2010,Heisei,22,391528,201561,189967
12 ,Chiba,50_ 54,2010,Heisei,22,358323,181251,177072
12 ,Chiba,55_ 59,2010,Heisei,22,417238,206997,210241
12 ,Chiba,60_ 64,2010,Heisei,22,505318,247847,257471
12 ,Chiba,65_ 69,2010,Heisei,22,429359,210472,218887
12 ,Chiba,70_ 74,2010,Heisei,22,336501,164985,171516
12 ,Chiba,75_ 79,2010,Heisei,22,251434,116127,135307
12 ,Chiba,80_ 84,2010,Heisei,22,165603,67020,98583
12 ,Chiba,over_85,2010,Heisei,22,137223,38456,98767
12 ,Chiba,total,2015,Heisei,27,6222666,3095860,3126806
12 ,Chiba,0_ 4,2015,Heisei,27,234739,120478,114261
12 ,Chiba,5_ 9,2015,Heisei,27,256207,131373,124834
12 ,Chiba,10_ 14,2015,Heisei,27,271166,138915,132251
12 ,Chiba,15_ 19,2015,Heisei,27,289116,149516,139600
12 ,Chiba,20_ 24,2015,Heisei,27,298538,155350,143188
12 ,Chiba,25_ 29,2015,Heisei,27,312386,160084,152302
12 ,Chiba,30_ 34,2015,Heisei,27,360240,184179,176061
12 ,Chiba,35_ 39,2015,Heisei,27,415886,212736,203150
12 ,Chiba,40_ 44,2015,Heisei,27,506031,260051,245980
12 ,Chiba,45_ 49,2015,Heisei,27,449920,231937,217983
12 ,Chiba,50_ 54,2015,Heisei,27,388229,199047,189182
12 ,Chiba,55_ 59,2015,Heisei,27,352575,177419,175156
12 ,Chiba,60_ 64,2015,Heisei,27,406891,200444,206447
12 ,Chiba,65_ 69,2015,Heisei,27,486671,235993,250678
12 ,Chiba,70_ 74,2015,Heisei,27,401929,192768,209161
12 ,Chiba,75_ 79,2015,Heisei,27,302271,142522,159749
12 ,Chiba,80_ 84,2015,Heisei,27,209585,89944,119641
12 ,Chiba,over_85,2015,Heisei,27,183963,57085,126878
13 ,Tokyo,total,1920,Taisho,9,3699428,1952989,1746439
13 ,Tokyo,0_ 4,1920,Taisho,9,430438,216739,213699
13 ,Tokyo,5_ 9,1920,Taisho,9,376151,190545,185606
13 ,Tokyo,10_ 14,1920,Taisho,9,360901,190834,170067
13 ,Tokyo,15_ 19,1920,Taisho,9,445500,250628,194872
13 ,Tokyo,20_ 24,1920,Taisho,9,419231,232574,186657
13 ,Tokyo,25_ 29,1920,Taisho,9,339254,184598,154656
13 ,Tokyo,30_ 34,1920,Taisho,9,292292,157664,134628
13 ,Tokyo,35_ 39,1920,Taisho,9,245953,130536,115417
13 ,Tokyo,40_ 44,1920,Taisho,9,212729,113803,98926
13 ,Tokyo,45_ 49,1920,Taisho,9,154983,82707,72276
13 ,Tokyo,50_ 54,1920,Taisho,9,125606,65251,60355
13 ,Tokyo,55_ 59,1920,Taisho,9,98477,49784,48693
13 ,Tokyo,60_ 64,1920,Taisho,9,80349,38819,41530
13 ,Tokyo,65_ 69,1920,Taisho,9,58274,25986,32288
13 ,Tokyo,70_ 74,1920,Taisho,9,34313,13967,20346
13 ,Tokyo,75_ 79,1920,Taisho,9,16929,6015,10914
13 ,Tokyo,over_80,1920,Taisho,9,8048,2539,5509
13 ,Tokyo,total,1925,Taisho,14,4485144,2387609,2097535
13 ,Tokyo,0_ 4,1925,Taisho,14,567026,285002,282024
13 ,Tokyo,5_ 9,1925,Taisho,14,411849,207769,204080
13 ,Tokyo,10_ 14,1925,Taisho,14,437135,228112,209023
13 ,Tokyo,15_ 19,1925,Taisho,14,555177,311334,243843
13 ,Tokyo,20_ 24,1925,Taisho,14,546822,306818,240004
13 ,Tokyo,25_ 29,1925,Taisho,14,437937,241959,195978
13 ,Tokyo,30_ 34,1925,Taisho,14,341137,188862,152275
13 ,Tokyo,35_ 39,1925,Taisho,14,291572,160661,130911
13 ,Tokyo,40_ 44,1925,Taisho,14,238205,128601,109604
13 ,Tokyo,45_ 49,1925,Taisho,14,202830,108785,94045
13 ,Tokyo,50_ 54,1925,Taisho,14,142943,75318,67625
13 ,Tokyo,55_ 59,1925,Taisho,14,110234,55389,54845
13 ,Tokyo,60_ 64,1925,Taisho,14,80029,38294,41735
13 ,Tokyo,65_ 69,1925,Taisho,14,57935,26076,31859
13 ,Tokyo,70_ 74,1925,Taisho,14,37334,15374,21960
13 ,Tokyo,75_ 79,1925,Taisho,14,18146,6633,11513
13 ,Tokyo,80_ 84,1925,Taisho,14,6858,2083,4775
13 ,Tokyo,over_85,1925,Taisho,14,1975,539,1436
13 ,Tokyo,total,1930,Showa,5,5408678,2855323,2553355
13 ,Tokyo,0_ 4,1930,Showa,5,705182,356655,348527
13 ,Tokyo,5_ 9,1930,Showa,5,539880,271773,268107
13 ,Tokyo,10_ 14,1930,Showa,5,473432,245775,227657
13 ,Tokyo,15_ 19,1930,Showa,5,682415,374802,307613
13 ,Tokyo,20_ 24,1930,Showa,5,649194,357947,291247
13 ,Tokyo,25_ 29,1930,Showa,5,539291,293269,246022
13 ,Tokyo,30_ 34,1930,Showa,5,424366,232720,191646
13 ,Tokyo,35_ 39,1930,Showa,5,330628,182064,148564
13 ,Tokyo,40_ 44,1930,Showa,5,279856,153057,126799
13 ,Tokyo,45_ 49,1930,Showa,5,227066,120218,106848
13 ,Tokyo,50_ 54,1930,Showa,5,190982,99021,91961
13 ,Tokyo,55_ 59,1930,Showa,5,131262,66013,65249
13 ,Tokyo,60_ 64,1930,Showa,5,96218,45113,51105
13 ,Tokyo,65_ 69,1930,Showa,5,64286,28605,35681
13 ,Tokyo,70_ 74,1930,Showa,5,41251,16791,24460
13 ,Tokyo,75_ 79,1930,Showa,5,22148,8109,14039
13 ,Tokyo,over_80,1930,Showa,5,11221,3391,7830
13 ,Tokyo,total,1935,Showa,10,6369919,3325696,3044223
13 ,Tokyo,0_ 4,1935,Showa,10,781352,396651,384701
13 ,Tokyo,5_ 9,1935,Showa,10,661833,334874,326959
13 ,Tokyo,10_ 14,1935,Showa,10,608648,314515,294133
13 ,Tokyo,15_ 19,1935,Showa,10,777682,424876,352806
13 ,Tokyo,20_ 24,1935,Showa,10,776644,412556,364088
13 ,Tokyo,25_ 29,1935,Showa,10,613712,324052,289660
13 ,Tokyo,30_ 34,1935,Showa,10,506016,270869,235147
13 ,Tokyo,35_ 39,1935,Showa,10,401735,218458,183277
13 ,Tokyo,40_ 44,1935,Showa,10,311790,170073,141717
13 ,Tokyo,45_ 49,1935,Showa,10,265056,142150,122906
13 ,Tokyo,50_ 54,1935,Showa,10,212556,109320,103236
13 ,Tokyo,55_ 59,1935,Showa,10,174581,86639,87942
13 ,Tokyo,60_ 64,1935,Showa,10,114716,54375,60341
13 ,Tokyo,65_ 69,1935,Showa,10,78050,33925,44125
13 ,Tokyo,70_ 74,1935,Showa,10,46792,19061,27731
13 ,Tokyo,75_ 79,1935,Showa,10,24674,8972,15702
13 ,Tokyo,over_80,1935,Showa,10,14082,4330,9752
13 ,Tokyo,total,1940,Showa,15,7346983,3790831,3556152
13 ,Tokyo,0_ 4,1940,Showa,15,843200,427395,415805
13 ,Tokyo,5_ 9,1940,Showa,15,746468,378596,367872
13 ,Tokyo,10_ 14,1940,Showa,15,725203,374117,351086
13 ,Tokyo,15_ 19,1940,Showa,15,963479,531904,431575
13 ,Tokyo,20_ 24,1940,Showa,15,789458,391370,398088
13 ,Tokyo,25_ 29,1940,Showa,15,726366,372221,354145
13 ,Tokyo,30_ 34,1940,Showa,15,588173,307048,281125
13 ,Tokyo,35_ 39,1940,Showa,15,489243,260947,228296
13 ,Tokyo,40_ 44,1940,Showa,15,386066,208570,177496
13 ,Tokyo,45_ 49,1940,Showa,15,299514,161354,138160
13 ,Tokyo,50_ 54,1940,Showa,15,250083,131452,118631
13 ,Tokyo,55_ 59,1940,Showa,15,194737,96700,98037
